"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"American Samoa","ASM","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.04351515722974","6.91501827050767","6.79190522886154","6.54926201406241","6.36201933521616","6.3810935335245","6.26089197614197","6.00408729628834","5.76108164555223","5.68630161751726","5.38823484588715","5.20876582935437","5.18288400684111","5.2337558515831","5.35459331229545","5.28148237608047","5.23522482531062","5.19949728244568","5.26488701791899","5.28441792672981","5.12611053421022","5.09118286415554","5.02028065651807","4.83693062657808","4.56898682897517","4.49405802167074","4.81011615177255","5.22468828662938","5.59138396007662","5.43708851499634","5.13013267393735","4.88985405580902","4.63773953643643","",
"Austria","AUT","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70275019769792","2.6357112705783","2.54508548676712","2.41118378863666","2.23902106697411","2.05751372251182","2.02627916406396","1.9012255498742","1.86221022984657","1.94611688864562","1.8307218301565","1.9444742410797","1.93159028105101","1.76504348593881","1.68193442016185","1.82318437443309","1.65790767717745","1.66192198199585","1.55982953492681","1.82864212363054","1.7459147315395","1.53927540878487","1.55432460438281","1.55406732517693","1.5200500024511","1.45374554670875","1.42911231198155","1.36812564395945","1.45875723900454","1.54373861692146","1.52967257844475","1.50482355267403","1.43036278530751","",
"Azerbaijan","AZE","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02325581395349","14.6733668341709","11.4074074074074","11.5047021943574","13.3870967741935","13.4646739130435","12.4274099883856","13.7780269058296","9.69351389878831","11.2015503875969","10.8567279767667","10.2201277955272","13.5083280624078","10.9874205329366","10.4683413899675","9.63695563695564","8.7333284208975","13.8434832100171","12.7158954926207","12.0194713616305","12.5225938693748","14.1285537700865","10.4261589558872","10.5536249251049","10.7118094807446","11.5465201465201","12.7005642172737","",
"Burundi","BDI","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2818774844562","16.3792557570129","11.8530519309922","13.8275986619973","20.1051872104504","16.3619957371999","20.6014092604725","29.1190810124892","28.3389903561231","24.7561303996595","19.729224479763","23.9026157681554","22.6086486194121","15.1734290658333","12.016657909588","13.3852761961842","9.62808386479659","8.76318413181508","6.61009106671616","","","","6.73122501806257","7.13967793671893","8.07471095475193","9.19944876192565","9.93676113147913","8.31228462594341","7.95388142989437","9.0505458342489","6.8656500686565","",
"Belgium","BEL","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63837239631852","4.47021780917228","4.27959644497837","4.06261999398084","3.23730396735657","3.00544454422991","3.03095725656255","2.93406851243548","2.8638154885472","2.8252334832238","2.78141449588339","2.76042432860949","2.73463038706315","2.59930895523532","2.45226012730633","2.39228116618482","2.34513757958303","2.11453306134634","2.16466316605627","2.26102797969689","2.40650843509762","2.13561075511734","2.02398110950964","1.90259081312191","1.84454979780103","1.79797704903161","1.74633706581455","1.69264376750606","1.68452756181271","1.69834626863093","1.70830469287009","1.71967310561794","1.7750665960261","",
"Benin","BEN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.465183140705","9.2393439910657","","","","","","","","","4.51693542418736","2.63947317946423","2.31734513060983","4.07497852552427","4.72911857539926","5.0611664622052","4.81642006879141","5.11865555783386","","4.56347519405476","","","","4.93158026676348","4.6141967264387","4.92756978294514","4.39874470003551","4.36612654892149","5.17635578392843","3.82293194898996","3.24162891223374","2.7038927052666","",
"Burkina Faso","BFA","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9914392120696","16.0145156200694","13.144823407697","11.6170772457431","11.2464675552794","9.41532579257607","7.9615947832598","7.0871449205585","6.46392618876706","6.99255060275786","6.34201708806149","5.75813588752591","6.24419839804014","5.8775638151049","6.05109083177967","6.09743494346954","5.95841131926439","5.94497653298737","5.07503851812456","6.19886562666449","6.6857141398777","6.28633922288823","5.65588866578966","5.63174592805318","5.18806566046717","4.89335470054897","6.07969949235196","6.14370466177535","5.38717448245134","5.19531440770793","7.94945981788881","9.524629145882","8.46896437073279","",
"Bangladesh","BGD","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3337737612391","10.4500622232423","10.2820063762895","10.4265603011602","11.5816318191492","11.1583204797183","11.8260783388741","11.4423578518563","11.9872758971844","12.2654684840685","12.3268919009626","14.158162194723","12.3096970956816","10.5139681996053","10.123572344162","9.87597269802709","10.1051512216247","9.47922027308811","9.77435613164746","10.3575151103263","8.13035028848964","9.7293875642094","11.1722830540773","10.4551840184703","9.94524039858114","9.13185583548849","9.72598843020906","10.5139783915866","10.9209238850551","9.78248454716474","9.46240768530515","9.55974471071936","9.31098649385894","",
"Bulgaria","BGR","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.96468263768832","7.24461623412479","7.14354112802834","7.84747412191454","7.92534940162357","7.52499427611997","6.85834502103787","6.56792900887389","6.40532629283132","6.72976315038524","6.37285075300587","5.15092660030752","4.75325578699231","4.11217837441654","4.08945449132991","4.09940017137961","3.53182488302032","3.33762000179442","3.80091657853412","3.81598151301387","4.22210442618606","8.73664944512661","4.80693636424897","",
"Bahrain","BHR","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2857142857143","16.9811320754717","16.7464114832536","16.7731629392971","16.2861491628615","17.0914542728636","19.2982456140351","13.6107986501687","17.5886524822695","17.0186335403727","17.15374841169","14.6443514644351","14.5217391304348","15.9146841673503","15.527950310559","12.9010695187166","12.8665077473182","12.6624737945493","11.8416447944007","14.0841248303935","11.481884057971","12.9403929403929","12.0460704607046","12.0642857142857","15.5508830950378","12.6711848562748","13.3007753759398","13.3464566929134","12.0066889632107","12.1970012494794","12.525492055964","",
"Bahamas, The","BHS","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55265379975875","5.03363009764503","4.3206305688828","3.4676844783715","3.13458070333634","2.73448445011282","2.52301960149036","2.81081103334706","2.58874451972898","2.4500698610997","2.44406476283459","2.41656981570646","2.22141047965807","2.30363987759704","2.21350558769914","2.12","2.06583828430662","2.02580464203071","1.95256218567351","",
"Belarus","BLR","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8021248339973","30.938292476754","28.857837181045","29.8461538461539","32.2101090188305","35.0219695011631","32.4493927125506","23.4289617486339","25.677147134885","30.2660489741893","30.389337641357","31.6058174476477","31.1368392211303","32.6715664344603","30.1051790706963","30.8118463290877","29.3605580584217","31.240176276166","31.7668656247546","30.7957181088314","",
"Belize","BLZ","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68580882352941","5.39942528735632","","","2.70061669829222","2.46028465346535","2.60130813953488","2.64774767801858","2.98776377952756","3.43300080128205","3.82054043545879","3.38476629766298","4.83662467700258","4.36600189633375","3.75452876376989","3.58101045296167","3.45889204545455","3.7707051961824","3.75790094339623","3.22710720130933","3.52196066504461","3.67425498007968","3.91370355411955","3.73335049580473","3.8352151799687","",
"Bermuda","BMU","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4282955031652","8.8353546647689","12.3645060225396","11.1183095546909","9.92439287641662","7.05054151624549","8.40746248479113","8.13116726835138","7.62790221949473","8.03956865075996","8.9784808322645","7.26476203945973","7.03718058201406","7.08767234859503","6.09580838323353","6.70777154976519","5.9515541740675","5.34188903670084","5.25460324419114","5.16524453694069","5.55361707116895","5.56708407871199","5.28977665208381","4.76330798155616","5.12120924577817","4.79018398879854","4.38507305301794","3.91079858379229","4.0770585283031","3.98024470456522","4.14236396912857","4.05816874184401","4.3545964090716","",
"Brazil","BRA","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.32646869006946","4.08718011509734","4.06423947351732","4.1564292515269","5.01922751348344","5.38700339807862","4.87139745452914","3.66772504203208","3.828258295028","3.8328337595256","3.77869546802202","3.89771943299503","3.85420364422127","4.14718742848178","3.85883473112529","3.7573679694536","3.70330284022725","3.55030208196634","3.45366980102162","3.54845336607577","3.40062637293213","3.69290322478303","3.9229849019371","3.7191259444166","3.21066874436483","",
"Barbados","BRB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2325838555105","12.5129265770424","14.6914446002805","15.2408339324227","13.350700097688","11.0300554420776","9.27213722763097","9.08682970608032","12.366452991453","13.4445534838077","12.1003443187408","10.1295097132285","9.79525360632852","9.88593155893536","8.43222985633979","10.843989769821","6.89443535188216","8.10162522028588","8.24929228591649","8.11937312437479","8.35368832437714","8.44258214404248","7.87858621709553","7.54730608117868","6.96624644164295","6.78153360515586","9.05517941773866","8.47865764979639","8.99423107955462","7.83288442703232","8.19910790144435","10.2965052784856","10.7365792759051","",
"Bhutan","BTN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0248538011696","9.58923611111111","10.2720848056537","10.4204817474566","9.98411326774794","10.2017006802721","10.3192377086152","9.13826510333863","7.7952952952953","8.08018477661335","8.63154332129964","7.5878084179971","8.16920943134535","8.98635798405384","9.00429662635264","9.1545834357336","8.478110797906","8.22651996370236","8.07113543091655","7.57865689078677","6.45590327169275","5.98189415041783","6.16589010073665","6.42520947553533","6.1137568735271","6.16762520968129","6.14716003480737","7.14147874510669","9.96490448689471","9.27105988731526","8.14910747221376","8.63544852987078","9.46442118039751","",
"Central African Republic","CAF","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.79529359281771","7.03356904633652","7.17623542182391","5.60624952769591","5.63913364295325","10.3108628468492","","","","","","6.53385754905746","10.293389306856","8.83140744676141","6.74518468068141","","8.46087767750755","9.67063241865183","10.9190026148914","13.96318602643","14.4682159104881","11.7457412739848","21.1500495788035","11.2656921141935","11.2814285714286","12.16001466903","9.68587015166956","7.61108094402535","10.5844621831616","7.95447319895721","",
"Canada","CAN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34082655937621","4.18688901099986","3.98190863727281","3.59879493039684","3.45698501440769","3.44489084786311","3.36951649302872","3.1727128681944","2.97895270698618","2.79085696889746","2.8155809481819","2.89731501383463","2.74757242596902","2.75741233589552","2.76494828683954","2.76081510533127","2.82151151446051","2.8740606824262","2.90352212845166","3.07845153858812","3.21213682290467","3.17257451065171","2.7734066840798","2.87019825887948","2.73273478077143","2.50837990296677","2.57991356740854","2.88044713216989","2.85661155873435","3.33219148507441","3.2272093879268","3.10708681842914","2.46868659247346","",
"Central Europe and the Baltics","CEB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.374580421248","4.9932953341427","5.15212500224032","4.79109369717384","4.57700105061328","4.41327115897061","4.39935816740557","4.31998188708595","4.26848442472631","4.184779996404","4.2470461976468","4.05810447731959","4.06138329249049","3.69166918334988","3.45534644438807","3.32718482799719","3.26983594465094","3.30409749391828","3.26635199759543","3.39850240679379","3.70001749491283","3.72219719242997","3.87060945179209","4.13588736883419","4.36650410540324","4.16588659276138","",
"Switzerland","CHE","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37546393370934","5.34257316633819","5.52137020125811","5.06756756756757","4.7275504318084","4.09061290198934","3.98323947238696","4.05585008195874","3.78011830904631","3.60357163136676","3.52652902112019","3.18127978033219","3.11108187230683","3.05081863197211","2.73210420061781","2.71751203258053","2.62746871702096","2.57289066252379","2.46855169232407","2.43806867620535","2.41246066640218","2.30611253076646","2.18778672647569","2.20992540188422","2.11346758875239","2.18914391098889","1.97304224812897","2.00648383422413","2.04980302602968","2.05129821023443","2.01932375721979","2.22129965476555","2.16449166383674","",
"Channel Islands","CHI","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8528622103043","12.8210796233255","12.0629665219946","12.2562375746461","12.3832337447944","12.7057858186052","11.7437018601725","12.0187515231254","11.7605762936392","11.407367348614","11.7560748092383","11.4189173270386","10.9110941620306","12.1655184384437","13.0299461253888","12.5179122271836","13.3799279091264","12.0734876471665","11.8564507070457","9.11489368046671","9.60097624535008","9.89198869036939","8.86127914268965","8.61577945970242","8.24680711650524","7.63009531661873","7.58534216543451","7.61247874605544","7.33456231740838","7.10607140326996","6.31525516221118","",
"China","CHN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.206339977679","13.7473617006491","14.2536409948237","16.8676255164799","14.7961048080659","14.0883852274478","15.1579223649271","14.9527564537426","14.0949696959647","13.0582586141406","12.5206707139387","11.3387431703261","11.4198984467392","11.1891274367617","10.9738296106415","10.8797945926996","10.2287613100585","10.187304699294","9.62773653825956","7.64650934992803","7.3992884936945","6.96911584511205","6.16618115195222","6.03539585943168","5.96763314725654","5.96824893883425","5.59544699877189","5.5450283479378","5.42723076541776","5.10214975117353","4.91195189563631","4.68554817502816","",
"Cote d'Ivoire","CIV","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80433343322485","","","","","","7.94291877242768","8.11412439411986","7.78178872502654","7.51364872026116","7.75368187408141","7.55134411182572","8.70146210323867","7.79168764915148","7.63090068541973","6.81867674578738","6.27481108133781","7.01858685439617","7.53770620458287","7.08646195009164","5.33375228188114","5.91792602101953","5.28357279854638","5.01055744817787","",
"Cameroon","CMR","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0089728656301","7.77855557452621","8.50016832845655","8.98648942392006","8.77483058149554","9.20522320338951","9.83515707187655","9.22270685713359","7.89088219069433","8.39263782079827","8.48378909519474","6.36479350706671","6.85245087161373","6.06542744795075","5.50777897970615","5.47563967808271","5.6797590700432","5.92056846270617","5.99362730230074","5.70358603057408","5.83164566746541","",
"Congo, Dem. Rep.","COD","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0573476702509","12.6697353279632","3.47120843471208","12.1645723550871","8.87128833980612","","","9.58687618303639","17.9390471094522","15.8233425224541","15.6687418022357","12.5963170566862","6.92766234168396","5.26269113101127","5.34978735881255","6.60804698402876","8.25987631779671","8.98995116392515","5.13921425091366","7.51894301262162","7.36443336030719","7.41709400468023","5.60121735948428","5.47905472398885","6.01116368578291","",
"Congo, Rep.","COG","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6865953872217","11.0975871697573","","","","","","","","6.16342313905113","6.60758101929446","9.00417638623643","10.0051804787372","6.86164055470621","5.89304333811494","6.70460853925178","7.40829821785112","","7.22948902182268","","","4.82282838947835","8.11402048539309","","11.840262860598","11.9480115916403","11.1278737404049","11.1623062584745","12.1726789251236","",
"Colombia","COL","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8602222051976","8.8778028108572","9.10071869210253","8.97705173084403","9.74865475552657","10.8020532739264","10.2048604654007","10.6769660911882","14.8410653504782","8.95809453290643","10.9329227644644","11.1437875699813","11.4722419560793","12.0703248932065","12.249043287327","12.4437377252631","13.1146113606551","13.0350207404838","11.5882213400583","11.6691800869627","13.1459925807148","12.5733859997578","11.9831565038029","10.1778510543632","10.8481405853833","10.9081384983196","9.94286356701407","9.94316981957122","10.2392681575753","10.9414837447255","8.75192448063037","9.8585479990541","9.52232888305683","",
"Comoros","COM","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58766031979208","2.44515070740209","1.79162213060518","1.93456902663831","2.33452782462057","2.08190989108155","2.73834353764381","2.42666100615581","1.82692970959509","2.23408461842626","1.94573669734117","1.93606067145544","1.69369965794991","1.77846940476852","1.98763099123862","1.46890415785765","1.26421318393749","1.57205240174672","1.60227033038676","1.56693897164825","1.77392634127692","1.77750616146032","2.06414456948656","1.68142726440988","1.76441138102457","1.57116147866304","1.46643370741214","",
"Costa Rica","CRI","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Caribbean small states","CSS","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89293361884368","13.7891077636153","16.369982547993","13.7399678972713","8.05389221556886","8.07017543859649","8.82785679254536","5.6917885264342","4.91518889745567","5.06163615988046","5.13343532211457","4.85623003194888","4.48464578899361","4.26428079834825","4.33721078869999","4.44362292051756","4.13046080191502","3.95004285539366","3.81711652402897","3.82647559591373","4.18307866440294","3.76246830092984","4.30665224445646","4.15550473701405","4.13868697357794","3.78450762257932","",
"Czech Republic","CZE","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36735398708565","4.01653016597308","3.812318606901","4.16772493509225","4.49455755322773","4.5828708025977","4.05347313095483","4.07117637317875","3.83577122625353","4.02703762447045","4.23456804435338","3.81053599601314","3.54412124190784","3.04700910364531","2.98312891822801","2.76676520277618","2.52231098739801","2.40741684183946","2.40866070835348","2.29389122399501","2.28466022051879","2.50595244338623","2.45402117119152","2.68201857950025","2.82075613256096","2.82782973992956","",
"Germany","DEU","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28314904040485","3.91637189821551","3.50670428567994","3.21251678698569","2.71856284106382","2.97380642651846","2.91047681493743","2.89441807817795","2.90120748465917","2.85533615360451","2.80049836511622","2.78809948452107","2.73680665887715","2.72164905812954","2.27597509811883","2.65125479887811","2.70168905589132","2.73540162198277","2.71907681214743","2.63145760701927","2.66620788757546","2.76432126817923","2.63716562304122","2.59562871065739","2.57659765127576","2.59201330001856","2.61115113631079","2.6357693098986","2.80943398648345","2.5962214721738","",
